oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.46.09, CEST,lun 6 apr 2020, 03.46.14, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.46.14, CEST,lun 6 apr 2020, 03.46.19, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.46.19, CEST,lun 6 apr 2020, 03.46.24, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.46.24, CEST,lun 6 apr 2020, 03.46.30, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.46.30, CEST,lun 6 apr 2020, 03.46.35, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.46.35, CEST,lun 6 apr 2020, 03.46.41, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.46.41, CEST,lun 6 apr 2020, 03.46.46, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.46.46, CEST,lun 6 apr 2020, 03.46.51, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.46.51, CEST,lun 6 apr 2020, 03.46.56, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.46.56, CEST,lun 6 apr 2020, 03.47.01, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.47.01, CEST,lun 6 apr 2020, 03.47.07, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.47.07, CEST,lun 6 apr 2020, 03.47.12, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.47.12, CEST,lun 6 apr 2020, 03.47.17, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.47.17, CEST,lun 6 apr 2020, 03.47.22, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.47.22, CEST,lun 6 apr 2020, 03.47.27, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.47.27, CEST,lun 6 apr 2020, 03.47.33, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.47.33, CEST,lun 6 apr 2020, 03.47.38, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.47.38, CEST,lun 6 apr 2020, 03.47.43, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.47.43, CEST,lun 6 apr 2020, 03.47.49, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.47.49, CEST,lun 6 apr 2020, 03.47.54, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.47.54, CEST,lun 6 apr 2020, 03.48.00, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.48.00, CEST,lun 6 apr 2020, 03.48.08, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.48.08, CEST,lun 6 apr 2020, 03.48.13, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.48.13, CEST,lun 6 apr 2020, 03.48.18, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.48.18, CEST,lun 6 apr 2020, 03.48.23, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.48.23, CEST,lun 6 apr 2020, 03.48.29, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.48.29, CEST,lun 6 apr 2020, 03.48.34, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.48.34, CEST,lun 6 apr 2020, 03.48.39, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.48.39, CEST,lun 6 apr 2020, 03.48.44, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.48.44, CEST,lun 6 apr 2020, 03.48.50, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.48.50, CEST,lun 6 apr 2020, 03.48.55, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.48.55, CEST,lun 6 apr 2020, 03.49.00, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.49.00, CEST,lun 6 apr 2020, 03.49.05, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.49.05, CEST,lun 6 apr 2020, 03.49.10, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.49.10, CEST,lun 6 apr 2020, 03.49.16, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.49.16, CEST,lun 6 apr 2020, 03.49.21, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.49.21, CEST,lun 6 apr 2020, 03.49.26, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.49.26, CEST,lun 6 apr 2020, 03.49.31, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.49.31, CEST,lun 6 apr 2020, 03.49.37, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.49.37, CEST,lun 6 apr 2020, 03.49.42, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.49.42, CEST,lun 6 apr 2020, 03.49.47, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.49.47, CEST,lun 6 apr 2020, 03.49.52, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.49.52, CEST,lun 6 apr 2020, 03.49.58, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.49.58, CEST,lun 6 apr 2020, 03.50.03, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.50.03, CEST,lun 6 apr 2020, 03.50.08, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.50.08, CEST,lun 6 apr 2020, 03.50.14, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.50.14, CEST,lun 6 apr 2020, 03.50.19, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.50.19, CEST,lun 6 apr 2020, 03.50.24, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.50.24, CEST,lun 6 apr 2020, 03.50.29, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.50.29, CEST,lun 6 apr 2020, 03.50.35, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.50.35, CEST,lun 6 apr 2020, 03.50.40, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.50.40, CEST,lun 6 apr 2020, 03.50.45, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.50.45, CEST,lun 6 apr 2020, 03.50.50, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.50.50, CEST,lun 6 apr 2020, 03.50.56, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.50.56, CEST,lun 6 apr 2020, 03.51.01, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.51.01, CEST,lun 6 apr 2020, 03.51.06, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.51.06, CEST,lun 6 apr 2020, 03.51.12, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.51.12, CEST,lun 6 apr 2020, 03.51.17, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.51.17, CEST,lun 6 apr 2020, 03.51.22, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.51.22, CEST,lun 6 apr 2020, 03.51.27, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.51.27, CEST,lun 6 apr 2020, 03.51.33, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.51.33, CEST,lun 6 apr 2020, 03.51.38, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.51.38, CEST,lun 6 apr 2020, 03.51.43, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.51.43, CEST,lun 6 apr 2020, 03.51.48, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.51.48, CEST,lun 6 apr 2020, 03.51.54, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.51.54, CEST,lun 6 apr 2020, 03.51.59, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.51.59, CEST,lun 6 apr 2020, 03.52.04, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.52.04, CEST,lun 6 apr 2020, 03.52.09, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.52.09, CEST,lun 6 apr 2020, 03.52.14, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.52.14, CEST,lun 6 apr 2020, 03.52.20, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.52.20, CEST,lun 6 apr 2020, 03.52.25, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.52.25, CEST,lun 6 apr 2020, 03.52.30, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.52.30, CEST,lun 6 apr 2020, 03.52.35, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.52.35, CEST,lun 6 apr 2020, 03.52.40, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.52.40, CEST,lun 6 apr 2020, 03.52.46, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.52.46, CEST,lun 6 apr 2020, 03.52.51, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.52.51, CEST,lun 6 apr 2020, 03.52.56, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.52.56, CEST,lun 6 apr 2020, 03.53.01, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.53.01, CEST,lun 6 apr 2020, 03.53.06, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.53.06, CEST,lun 6 apr 2020, 03.53.11, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.53.11, CEST,lun 6 apr 2020, 03.53.17, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.53.17, CEST,lun 6 apr 2020, 03.53.22, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.53.22, CEST,lun 6 apr 2020, 03.53.27, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.53.27, CEST,lun 6 apr 2020, 03.53.32, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.53.32, CEST,lun 6 apr 2020, 03.53.38, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.53.38, CEST,lun 6 apr 2020, 03.53.43, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.53.43, CEST,lun 6 apr 2020, 03.53.48, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.53.48, CEST,lun 6 apr 2020, 03.53.53, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.53.53, CEST,lun 6 apr 2020, 03.53.58, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.53.58, CEST,lun 6 apr 2020, 03.54.03, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.54.03, CEST,lun 6 apr 2020, 03.54.09, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.54.09, CEST,lun 6 apr 2020, 03.54.14, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.54.14, CEST,lun 6 apr 2020, 03.54.19, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.54.19, CEST,lun 6 apr 2020, 03.54.25, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.54.25, CEST,lun 6 apr 2020, 03.54.30, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 03.54.30, CEST,lun 6 apr 2020, 03.54.35, CEST
